Fecha,sst_nino12_proxy
2017-01-05,23.807587
2017-01-06,23.973969
2017-01-07,24.310913
2017-01-08,24.422638
2017-01-09,24.58142
2017-01-10,24.86792
2017-01-11,25.022552
2017-01-12,25.186523
2017-01-13,25.286407
2017-01-14,25.326874
2017-01-15,25.541412
2017-01-16,25.674591
2017-01-17,25.730438
2017-01-18,25.865417
2017-01-19,25.918304
2017-01-20,25.958405
2017-01-21,25.948273
2017-01-22,26.04477
2017-01-23,26.287537
2017-01-24,26.505035
2017-01-25,26.501373
2017-01-26,26.477722
2017-01-27,26.665253
2017-01-28,26.802643
2017-01-29,26.98117
2017-01-30,26.901398
2017-01-31,26.843903
2017-02-01,26.910614
2017-02-02,27.03238
2017-02-03,27.232727
2017-02-04,27.250824
2017-02-05,27.18039
2017-02-06,27.139343
2017-02-07,27.161621
2017-02-08,27.098785
2017-02-09,27.13385
2017-02-10,27.085297
2017-02-11,27.17569
2017-02-12,27.293549
2017-02-13,27.381927
2017-02-14,27.31543
2017-02-15,27.40805
2017-02-16,27.560333
2017-02-17,27.7706
2017-02-18,27.81607
2017-02-19,27.925934
2017-02-20,27.85141
2017-02-21,27.826416
2017-02-22,27.821259
2017-02-23,28.004913
2017-02-24,27.9935
2017-02-25,27.93747
2017-02-26,28.310577
2017-02-27,28.842041
2017-02-28,28.938812
2017-03-01,28.89746
2017-03-02,28.827301
2017-03-03,28.713287
2017-03-04,28.586334
2017-03-05,28.442627
2017-03-06,28.29004
2017-03-07,28.194336
2017-03-08,28.247894
2017-03-09,28.40384
2017-03-10,28.4505
2017-03-11,28.619812
2017-03-12,28.674408
2017-03-13,28.561432
2017-03-14,28.502441
2017-03-15,28.63675
2017-03-16,28.717438
2017-03-17,28.646332
2017-03-18,28.643188
2017-03-19,28.820618
2017-03-20,28.828766
2017-03-21,28.637054
2017-03-22,28.318481
2017-03-23,28.033478
2017-03-24,27.861237
2017-03-25,27.832458
2017-03-26,27.82901
2017-03-27,27.953094
2017-03-28,28.116943
2017-03-29,28.052368
2017-03-30,28.047913
2017-03-31,28.178741
2017-04-01,28.330017
2017-04-02,28.264557
2017-04-03,28.071411
2017-04-04,27.899963
2017-04-05,27.55014
2017-04-06,27.106232
2017-04-07,26.605988
2017-04-08,26.138306
2017-04-09,25.688568
2017-04-10,25.570526
2017-04-11,25.421356
2017-04-12,25.359558
2017-04-13,25.384552
2017-04-14,25.529816
2017-04-15,25.508362
2017-04-16,25.390564
2017-04-17,25.323822
2017-04-18,25.19461
2017-04-19,25.170563
2017-04-20,25.32248
2017-04-21,25.274506
2017-04-22,25.202454
2017-04-23,25.115662
2017-04-24,24.993652
2017-04-25,24.917236
2017-04-26,24.74762
2017-04-27,24.561432
2017-04-28,24.267609
2017-04-29,24.173859
2017-04-30,24.194946
2017-05-01,24.437714
2017-05-02,24.329437
2017-05-03,24.268982
2017-05-04,24.253326
2017-05-05,24.229279
2017-05-06,24.338135
2017-05-07,24.373535
2017-05-08,24.314789
2017-05-09,24.318085
2017-05-10,24.447723
2017-05-11,24.781555
2017-05-12,24.920624
2017-05-13,25.052338
2017-05-14,25.087433
2017-05-15,25.106018
2017-05-16,25.140778
